,HomePlanet,CryoSleep,Destination,Age,Transported,Expenditure,No_spending,Group,Group_size,Solo,Cabin_deck,Cabin_side,Family_size
428,0,0,2,22,1,884.0,0,461,3,0,5,1,13.0
429,0,0,0,1,1,0.0,1,461,3,0,6,1,13.0
430,0,1,2,50,0,0.0,1,462,1,1,6,1,6.0
431,2,0,2,34,0,1157.0,0,463,2,0,5,0,7.0
432,2,0,2,14,0,1861.0,0,463,2,0,5,0,7.0
433,0,0,2,19,0,1620.0,0,465,2,0,4,0,7.0
434,0,0,2,28,1,826.0,0,465,2,0,4,0,7.0
435,0,0,2,36,0,865.0,0,466,1,1,5,0,7.0
436,0,1,2,34,0,0.0,1,468,1,1,7,1,2.0
437,2,1,0,25,1,0.0,1,470,2,0,5,1,3.0
438,0,1,2,36,1,0.0,1,470,2,0,5,1,3.0
439,1,0,2,16,0,5400.0,0,471,2,0,1,0,5.0
440,1,0,0,30,1,7976.0,0,471,2,0,1,0,5.0
441,0,0,1,37,0,862.0,0,472,1,1,5,1,11.0
442,0,1,0,15,1,0.0,1,474,1,1,6,1,4.0
443,0,0,2,36,0,990.0,0,475,1,1,4,0,6.0
444,2,0,1,27,0,295.0,0,476,3,0,5,0,3.0
445,2,1,2,27,1,0.0,1,476,3,0,5,0,3.0
446,2,1,2,12,1,0.0,1,476,3,0,5,0,3.0
447,0,0,2,22,0,1624.0,0,477,1,1,4,0,6.0
448,0,0,2,27,0,332.0,0,480,1,1,6,0,7.0
449,0,1,2,13,1,0.0,1,481,1,1,6,1,6.0
450,0,0,2,27,0,788.0,0,482,2,0,4,1,10.0
451,0,0,2,28,0,629.0,0,482,2,0,5,1,10.0
452,1,0,0,21,0,3436.0,0,485,1,1,1,1,3.0
453,1,1,2,39,0,6527.0,0,487,1,1,2,1,8.0
454,0,1,1,28,0,0.0,1,488,1,1,6,0,10.0
455,0,1,2,14,1,0.0,1,490,1,1,6,1,5.0
456,1,1,0,27,1,0.0,1,498,2,0,7,1,2.0
457,1,1,0,46,1,0.0,1,498,2,0,1,1,2.0
458,2,1,0,27,1,0.0,1,499,2,0,5,1,11.0
459,2,0,2,21,0,0.0,1,499,2,0,4,1,11.0
460,2,0,0,21,1,2344.0,0,500,1,1,3,0,3.0
461,1,0,2,42,0,2377.0,0,501,1,1,4,0,8.0
462,2,0,2,22,0,1298.0,0,502,1,1,7,1,1.0
463,2,0,2,10,1,0.0,1,503,3,0,5,1,11.0
464,2,0,2,43,0,1897.0,0,503,3,0,5,1,11.0
465,2,0,2,42,0,1297.0,0,503,3,0,4,1,11.0
466,1,1,0,18,1,0.0,1,504,6,0,1,1,8.0
467,1,1,0,54,1,0.0,1,504,6,0,1,1,8.0
468,1,1,2,24,1,0.0,1,504,6,0,1,1,8.0
469,1,0,2,64,0,2901.0,0,504,6,0,1,1,8.0
470,1,1,0,18,1,0.0,1,504,6,0,1,1,8.0
471,0,1,0,53,1,0.0,1,504,6,0,1,1,8.0
472,2,1,2,23,1,0.0,1,506,1,1,5,1,5.0
473,0,0,2,39,1,0.0,1,507,1,1,6,1,7.0
474,1,0,2,59,1,16844.0,0,510,1,1,2,0,3.0
475,1,0,0,32,1,5936.0,0,512,2,0,3,1,4.0
476,1,1,2,55,1,0.0,1,512,2,0,3,1,4.0
477,0,1,1,21,1,0.0,1,513,1,1,6,0,6.0
478,1,1,2,50,1,0.0,1,515,1,1,1,1,3.0
479,1,0,0,55,0,5022.0,0,516,1,1,0,1,1.0
480,0,0,2,28,0,1521.0,0,517,1,1,5,0,10.0
481,0,1,2,35,1,0.0,1,518,1,1,5,1,5.0
482,0,1,2,28,1,0.0,1,519,1,1,6,1,11.0
483,0,0,2,55,0,62.0,0,520,1,1,6,1,7.0
484,0,0,2,23,1,302.0,0,521,1,1,4,1,9.0
485,0,0,2,42,0,906.0,0,522,1,1,4,0,4.0
486,0,0,2,35,1,2505.0,0,523,1,1,4,1,7.0
487,0,1,2,47,1,0.0,1,525,1,1,7,1,14.0
488,2,0,0,28,0,1190.0,0,527,2,0,5,1,9.0
489,2,1,2,34,1,0.0,1,527,2,0,5,1,9.0
490,1,0,2,46,0,11141.0,0,528,1,1,2,0,3.0
491,0,1,1,26,0,0.0,1,529,1,1,6,0,10.0
492,0,1,0,1,0,0.0,1,531,2,0,6,0,6.0
493,0,1,0,28,1,0.0,1,531,2,0,6,0,6.0
494,2,0,2,33,0,961.0,0,533,1,1,3,0,6.0
495,1,0,2,34,0,8476.0,0,534,2,0,1,0,4.0
496,1,0,2,49,0,5863.0,0,534,2,0,1,0,4.0
497,0,0,2,22,0,677.0,0,537,1,1,6,0,4.0
498,0,0,2,28,1,1078.0,0,538,1,1,5,0,9.0
499,1,1,2,28,1,0.0,1,539,5,0,2,0,6.0
500,1,1,0,36,1,0.0,1,539,5,0,2,0,6.0
501,0,1,0,30,1,0.0,1,539,5,0,2,0,6.0
502,1,1,2,49,1,0.0,1,539,5,0,2,0,6.0
503,1,0,2,38,0,7268.0,0,539,5,0,2,0,6.0
504,2,1,2,31,1,0.0,1,540,2,0,5,1,9.0
505,0,0,2,17,0,1532.0,0,540,2,0,5,1,9.0
506,0,0,2,26,0,887.0,0,542,1,1,6,0,4.0
507,0,0,2,23,0,740.0,0,545,1,1,5,0,12.0
508,0,0,0,24,0,2459.0,0,546,1,1,5,1,5.0
509,0,0,2,23,0,865.0,0,547,1,1,5,1,9.0
510,0,0,2,24,1,791.0,0,548,1,1,4,1,2.0
511,2,0,1,32,1,919.0,0,549,2,0,3,1,5.0
512,2,1,2,43,1,0.0,1,549,2,0,5,1,5.0
513,0,0,2,23,1,787.0,0,550,1,1,5,1,6.0
514,0,0,2,42,0,849.0,0,551,1,1,6,1,10.0
515,1,1,0,29,1,0.0,1,552,1,1,2,1,9.0
516,1,1,2,40,1,0.0,1,553,2,0,2,0,3.0
517,1,0,2,37,1,7270.0,0,553,2,0,2,0,3.0
518,1,1,0,61,1,0.0,1,555,2,0,2,0,2.0
519,1,0,2,33,0,2691.0,0,555,2,0,2,0,2.0
520,0,0,2,19,1,1448.0,0,556,1,1,5,1,5.0
521,0,0,1,21,0,671.0,0,559,1,1,5,1,6.0
522,0,0,2,4,0,0.0,1,560,3,0,6,1,5.0
523,0,0,1,12,1,0.0,1,560,3,0,6,1,5.0
524,0,0,2,44,1,1839.0,0,560,3,0,5,1,12.0
525,0,0,2,22,0,774.0,0,561,1,1,6,1,9.0
526,2,0,0,33,0,1905.0,0,563,1,1,5,0,2.0
527,1,1,0,32,1,0.0,1,564,3,0,1,0,5.0
528,1,1,2,28,1,0.0,1,564,3,0,1,0,5.0
529,1,0,2,28,0,5461.0,0,564,3,0,1,0,5.0
530,2,0,2,31,0,1309.0,0,565,1,1,5,0,9.0
531,2,1,2,13,1,0.0,1,566,1,1,4,1,3.0
532,0,1,2,14,1,0.0,1,567,1,1,6,1,7.0
533,1,1,2,33,0,1946.0,0,568,2,0,3,1,3.0
534,1,1,0,28,1,0.0,1,568,2,0,3,1,3.0
535,0,0,2,23,1,644.0,0,569,1,1,5,0,11.0
536,1,0,2,36,1,6634.0,0,570,1,1,2,1,3.0
537,1,1,0,22,1,0.0,1,571,7,0,2,0,14.0
538,1,1,2,19,0,0.0,1,571,7,0,2,0,14.0
539,1,1,2,42,1,0.0,1,571,7,0,2,0,14.0
540,1,1,2,30,1,0.0,1,571,7,0,2,0,8.0
541,1,1,0,16,1,0.0,1,571,7,0,2,0,14.0
542,1,0,2,55,0,4924.0,0,571,7,0,2,0,14.0
543,1,1,2,55,1,0.0,1,571,7,0,2,0,14.0
544,0,0,2,19,0,2786.0,0,572,1,1,5,1,4.0
545,0,0,2,28,0,902.0,0,573,1,1,5,0,16.0
546,1,1,2,18,1,0.0,1,575,1,1,4,0,4.0
547,0,0,2,21,0,735.0,0,576,1,1,5,1,3.0
548,0,0,2,65,0,626.0,0,577,1,1,6,0,5.0
549,0,0,2,55,1,880.0,0,579,2,0,5,1,8.0
550,0,0,2,50,0,233.0,0,579,2,0,6,1,8.0
551,0,1,2,49,1,0.0,1,580,1,1,6,0,13.0
552,0,0,2,22,0,788.0,0,581,1,1,4,1,4.0
553,2,1,2,33,1,0.0,1,582,1,1,5,0,4.0
554,2,1,2,3,1,0.0,1,583,3,0,5,1,9.0
555,2,1,2,0,1,0.0,1,583,3,0,5,1,9.0
556,2,1,2,33,1,0.0,1,583,3,0,5,1,9.0
557,2,1,2,48,1,0.0,1,585,3,0,5,0,11.0
558,2,1,2,5,1,0.0,1,585,3,0,5,0,11.0
559,2,0,2,23,0,3740.0,0,585,3,0,3,0,11.0
560,1,1,2,53,1,0.0,1,586,1,1,3,0,4.0
561,2,0,2,18,0,1688.0,0,587,1,1,5,0,3.0
562,0,1,1,20,0,0.0,1,588,1,1,6,0,8.0
563,0,0,2,23,0,787.0,0,589,1,1,4,0,7.0
564,0,0,2,48,0,1777.0,0,590,1,1,6,0,6.0
565,0,1,1,19,0,0.0,1,591,1,1,6,1,3.0
566,2,0,2,28,0,2383.0,0,593,1,1,3,0,7.0
567,0,0,0,9,0,0.0,1,594,2,0,6,1,8.0
568,0,0,2,24,0,787.0,0,594,2,0,4,1,8.0
569,2,0,2,46,1,2598.0,0,596,1,1,5,0,9.0
570,0,1,2,23,1,0.0,1,597,2,0,6,0,7.0
571,0,1,2,21,0,0.0,1,597,2,0,6,0,7.0
572,0,1,2,19,0,0.0,1,598,1,1,6,1,6.0
573,2,0,2,0,1,0.0,1,599,4,0,5,0,12.0
574,2,0,2,4,1,0.0,1,599,4,0,5,0,12.0
575,2,0,2,26,0,1428.0,0,599,4,0,5,0,12.0
576,2,1,2,9,1,0.0,1,599,4,0,5,0,12.0
577,1,0,2,24,1,5013.0,0,600,1,1,2,1,1.0
578,2,1,2,24,1,0.0,1,602,3,0,5,0,9.0
579,2,0,2,25,0,0.0,1,602,3,0,4,0,9.0
580,2,1,2,21,1,0.0,1,602,3,0,5,0,9.0
581,0,0,2,21,0,759.0,0,603,1,1,5,0,6.0
582,1,0,2,37,0,11140.0,0,607,3,0,2,0,7.0
583,1,0,0,44,0,4458.0,0,607,3,0,2,0,7.0
584,1,0,2,43,0,3085.0,0,607,3,0,2,0,7.0
585,0,0,2,7,1,0.0,1,608,1,1,6,0,15.0
586,2,0,2,33,0,258.0,0,609,1,1,5,0,3.0
587,0,0,2,24,0,736.0,0,610,1,1,5,0,14.0
588,0,1,1,31,1,0.0,1,611,1,1,6,1,5.0
589,1,1,2,27,1,0.0,1,612,1,1,1,0,3.0
590,0,0,2,34,1,0.0,1,614,1,1,6,1,6.0
591,0,1,2,58,0,0.0,1,615,3,0,6,1,12.0
592,0,0,2,7,1,0.0,1,615,3,0,6,1,9.0
593,0,1,0,3,1,0.0,1,615,3,0,6,1,9.0
594,0,0,0,21,1,957.0,0,618,2,0,6,0,13.0
595,0,0,1,21,0,757.0,0,618,2,0,5,0,13.0
596,1,1,2,39,1,0.0,1,619,2,0,2,1,5.0
597,1,1,0,43,1,0.0,1,619,2,0,2,1,5.0
598,0,1,2,22,1,0.0,1,623,1,1,6,1,5.0
599,0,0,2,44,1,1319.0,0,628,1,1,5,0,16.0
600,0,0,2,38,0,1018.0,0,629,1,1,6,0,7.0
601,2,1,2,32,1,0.0,1,630,1,1,5,1,6.0
602,2,1,2,55,1,0.0,1,631,1,1,5,1,1.0
603,2,0,1,31,0,779.0,0,633,1,1,3,0,6.0
604,0,0,2,39,0,2019.0,0,634,1,1,5,0,11.0
605,0,0,2,35,1,1778.0,0,635,2,0,6,1,14.0
606,0,0,2,37,0,994.0,0,635,2,0,4,1,14.0
607,0,0,0,13,0,705.0,0,636,2,0,5,0,9.0
608,0,0,2,21,0,682.0,0,636,2,0,5,0,9.0
609,2,0,2,20,0,0.0,1,637,1,1,4,1,5.0
610,1,1,0,20,1,0.0,1,638,1,1,1,0,5.0
611,0,0,2,63,1,1104.0,0,639,1,1,5,0,5.0
612,0,0,2,36,0,1979.0,0,641,1,1,5,1,8.0
613,1,0,0,29,1,4434.0,0,642,5,0,2,1,11.0
614,1,0,0,36,1,7141.0,0,642,5,0,2,1,11.0
615,1,0,2,79,0,2212.0,0,642,5,0,2,1,11.0
616,1,1,0,30,1,0.0,1,642,5,0,2,1,11.0
617,1,1,0,30,1,0.0,1,642,5,0,2,1,11.0
618,2,0,2,19,1,1426.0,0,643,1,1,5,0,3.0
619,1,1,2,33,1,0.0,1,644,1,1,4,0,4.0
620,0,0,2,20,0,1725.0,0,645,1,1,6,0,5.0
621,1,1,0,38,1,0.0,1,646,1,1,2,1,4.0
622,2,1,2,7,1,0.0,1,647,3,0,5,1,6.0
623,2,1,2,58,1,0.0,1,647,3,0,5,1,6.0
624,2,0,2,33,0,1192.0,0,647,3,0,5,1,6.0
625,0,1,1,3,1,0.0,1,650,1,1,6,1,9.0
626,2,1,2,39,1,0.0,1,653,1,1,4,1,6.0
627,2,0,2,37,1,947.0,0,655,1,1,4,0,5.0
628,0,0,2,32,0,771.0,0,656,1,1,6,0,8.0
629,0,0,2,28,1,880.0,0,657,2,0,5,1,1.0
630,0,0,2,38,0,884.0,0,657,2,0,6,1,10.0
631,0,0,1,21,0,597.0,0,658,1,1,5,1,12.0
632,0,1,2,18,1,0.0,1,659,1,1,6,1,8.0
633,0,1,2,15,0,0.0,1,660,1,1,6,1,8.0
634,1,0,2,44,0,4588.0,0,661,1,1,2,0,2.0
635,0,0,2,44,1,715.0,0,663,1,1,5,0,19.0
636,1,0,2,36,0,10196.0,0,664,1,1,4,1,3.0
637,0,0,2,28,1,7104.0,0,665,2,0,5,0,8.0
638,2,0,2,15,0,1289.0,0,665,2,0,5,0,8.0
639,0,0,2,45,0,1583.0,0,668,1,1,5,0,14.0
640,0,0,2,26,0,944.0,0,669,1,1,5,0,3.0
641,0,1,1,46,1,0.0,1,671,1,1,6,0,11.0
642,0,0,2,25,0,786.0,0,672,1,1,6,0,10.0
643,0,1,1,46,0,0.0,1,674,1,1,6,1,10.0
644,0,1,2,15,0,0.0,1,677,1,1,6,1,12.0
645,0,1,2,37,0,0.0,1,678,1,1,6,1,14.0
646,0,0,2,20,0,756.0,0,679,1,1,6,1,10.0
647,0,1,1,45,0,0.0,1,680,3,0,6,0,15.0
648,0,1,2,7,0,0.0,1,680,3,0,6,0,15.0
649,0,1,2,5,0,0.0,1,680,3,0,6,0,7.0
650,2,1,2,38,1,0.0,1,682,1,1,5,1,6.0
651,2,0,2,30,0,617.0,0,683,1,1,5,0,4.0
652,2,0,2,28,1,0.0,1,684,3,0,5,0,9.0
653,2,0,2,0,1,0.0,1,684,3,0,5,0,9.0
654,2,1,2,20,1,0.0,1,684,3,0,5,0,9.0
655,0,0,2,41,0,997.0,0,685,1,1,4,0,10.0
656,2,1,2,18,1,0.0,1,686,2,0,5,0,7.0
657,2,0,2,29,0,3899.0,0,686,2,0,3,0,7.0
658,2,0,2,19,0,3319.0,0,687,1,1,3,1,8.0
659,2,0,2,34,0,2114.0,0,688,1,1,4,1,4.0
660,1,1,2,36,1,0.0,1,689,1,1,1,1,3.0
661,2,1,2,54,1,0.0,1,690,1,1,5,1,7.0
662,2,0,2,19,0,947.0,0,691,3,0,4,1,8.0
663,2,0,2,21,0,2457.0,0,691,3,0,5,1,8.0
664,2,1,2,23,1,0.0,1,691,3,0,4,1,8.0
665,1,1,0,35,1,0.0,1,693,2,0,7,1,8.0
666,1,0,2,34,0,7869.0,0,693,2,0,2,1,8.0
667,0,0,2,22,1,881.0,0,696,1,1,6,1,16.0
668,0,0,0,24,1,722.0,0,697,1,1,5,0,12.0
669,2,1,2,18,1,0.0,1,699,2,0,5,1,3.0
670,2,0,0,24,0,3012.0,0,699,2,0,3,1,5.0
671,1,1,2,33,1,0.0,1,701,1,1,3,1,5.0
672,0,0,2,24,0,803.0,0,702,1,1,5,1,10.0
673,0,1,2,18,1,0.0,1,703,1,1,6,1,4.0
674,0,1,2,19,1,0.0,1,704,1,1,6,0,12.0
675,0,0,0,43,1,722.0,0,705,1,1,5,0,14.0
676,0,1,2,44,1,0.0,1,707,1,1,6,1,16.0
677,1,0,0,25,1,5416.0,0,709,3,0,0,1,4.0
678,1,1,0,25,1,0.0,1,709,3,0,0,1,4.0
679,1,1,0,23,1,0.0,1,709,3,0,7,1,4.0
680,2,0,2,23,0,2075.0,0,710,1,1,4,0,5.0
681,2,1,2,20,0,1759.0,0,712,2,0,5,0,5.0
682,2,1,2,2,1,0.0,1,712,2,0,5,0,5.0
683,0,0,2,26,0,1609.0,0,713,1,1,4,1,7.0
684,0,1,1,38,1,0.0,1,714,7,0,6,0,15.0
685,0,0,2,1,0,0.0,1,714,7,0,6,0,15.0
686,0,0,2,12,1,0.0,1,714,7,0,6,0,15.0
687,0,1,1,2,0,0.0,1,714,7,0,6,0,15.0
688,0,1,1,25,0,0.0,1,714,7,0,6,0,15.0
689,0,1,0,1,1,0.0,1,714,7,0,6,0,15.0
690,0,1,0,0,1,0.0,1,714,7,0,6,0,15.0
691,1,1,0,54,1,0.0,1,715,1,1,7,1,2.0
692,0,0,2,21,0,787.0,0,718,1,1,4,0,5.0
693,2,0,2,19,0,0.0,1,719,1,1,4,0,2.0
694,0,0,1,24,0,2773.0,0,724,1,1,5,1,3.0
695,0,1,2,20,0,0.0,1,726,1,1,6,0,8.0
696,0,0,2,23,1,646.0,0,727,1,1,5,1,7.0
697,0,0,0,29,1,1382.0,0,728,1,1,5,1,11.0
698,0,0,2,14,1,788.0,0,729,1,1,4,1,9.0
699,0,0,2,19,0,716.0,0,732,1,1,7,1,4.0
700,0,0,0,23,0,691.0,0,733,1,1,5,0,11.0
701,0,0,2,62,0,1553.0,0,734,1,1,5,0,12.0
702,0,0,2,23,0,672.0,0,736,1,1,5,0,5.0
703,1,0,0,65,0,873.0,0,737,1,1,2,1,10.0
704,2,1,2,47,1,0.0,1,738,1,1,5,0,11.0
705,1,0,0,67,0,3505.0,0,740,3,0,2,0,12.0
706,1,1,0,14,1,0.0,1,740,3,0,2,0,12.0
707,1,0,2,41,0,7077.0,0,740,3,0,2,0,12.0
708,0,1,2,14,1,0.0,1,743,1,1,6,1,8.0
709,0,1,2,19,0,0.0,1,746,1,1,6,1,10.0
710,0,0,0,22,0,691.0,0,750,1,1,5,1,10.0
711,1,1,2,34,1,0.0,1,753,3,0,0,0,6.0
712,1,0,0,65,0,4565.0,0,753,3,0,0,0,1.0
713,1,1,0,42,1,0.0,1,753,3,0,7,1,6.0
714,1,1,0,22,1,0.0,1,754,1,1,3,0,3.0
715,1,1,0,54,1,0.0,1,756,3,0,1,1,12.0
716,1,0,2,34,0,4636.0,0,756,3,0,1,1,5.0
717,1,1,2,27,1,0.0,1,756,3,0,1,1,12.0
718,2,0,0,67,0,1179.0,0,757,1,1,3,0,7.0
719,1,0,2,33,1,3994.0,0,761,1,1,2,0,3.0
720,0,1,1,30,0,0.0,1,762,1,1,6,1,9.0
721,0,1,2,22,0,0.0,1,764,1,1,6,1,10.0
722,2,0,1,35,1,1315.0,0,765,2,0,5,1,6.0
723,2,0,2,23,0,876.0,0,765,2,0,5,1,6.0
724,0,0,2,49,0,887.0,0,767,1,1,6,1,5.0
725,1,0,0,36,0,29608.0,0,768,2,0,1,0,6.0
726,1,1,2,31,1,0.0,1,768,2,0,1,0,6.0
727,1,1,0,54,1,0.0,1,769,1,1,1,1,11.0
728,0,1,2,0,0,0.0,1,770,6,0,6,1,17.0
729,0,0,2,28,0,885.0,0,770,6,0,6,1,17.0
730,0,1,2,54,0,0.0,1,770,6,0,6,1,17.0
731,0,1,1,10,0,0.0,1,770,6,0,6,1,17.0
732,0,0,0,0,1,0.0,1,770,6,0,6,1,17.0
733,0,1,1,7,1,0.0,1,770,6,0,6,1,1.0
734,0,1,2,25,0,0.0,1,771,1,1,6,0,7.0
735,1,0,0,37,0,6176.0,0,772,4,0,4,1,8.0
736,1,1,0,15,1,0.0,1,772,4,0,4,1,7.0
737,0,1,2,26,1,0.0,1,772,4,0,4,1,8.0
738,1,0,0,7,1,0.0,1,772,4,0,4,1,8.0
739,0,0,2,30,0,737.0,0,773,1,1,5,1,5.0
740,0,0,2,19,1,1419.0,0,776,1,1,5,0,3.0
741,1,0,2,30,0,4022.0,0,777,1,1,0,0,5.0
742,0,0,2,21,0,575.0,0,779,1,1,5,0,7.0
743,0,0,1,21,0,517.0,0,781,1,1,6,1,8.0
744,2,1,2,59,1,0.0,1,782,1,1,5,0,3.0
745,1,1,0,28,1,0.0,1,784,1,1,2,1,2.0
746,0,0,2,32,0,716.0,0,785,1,1,5,0,9.0
747,0,1,2,19,1,0.0,1,786,1,1,6,0,5.0
748,0,1,2,7,0,0.0,1,787,1,1,6,0,6.0
749,0,0,0,16,0,797.0,0,788,1,1,5,0,1.0
750,1,0,2,31,0,2689.0,0,789,3,0,0,1,5.0
751,1,0,2,30,0,4598.0,0,789,3,0,0,1,5.0
752,1,1,2,26,1,0.0,1,789,3,0,0,1,5.0
753,0,1,1,20,1,0.0,1,790,1,1,6,1,5.0
754,0,1,1,24,0,0.0,1,791,1,1,6,0,6.0
755,0,0,1,39,0,773.0,0,793,1,1,6,0,7.0
756,2,1,0,19,1,0.0,1,794,2,0,5,1,6.0
757,2,1,0,27,1,0.0,1,794,2,0,5,1,6.0
758,0,0,2,34,0,874.0,0,795,1,1,5,1,7.0
759,1,1,0,28,1,0.0,1,796,1,1,3,1,2.0
760,0,0,2,29,0,645.0,0,797,1,1,5,1,4.0
761,2,1,1,38,1,0.0,1,798,1,1,5,1,4.0
762,1,0,0,28,0,5061.0,0,799,1,1,0,0,5.0
763,2,1,2,1,1,0.0,1,802,1,1,5,1,10.0
764,1,0,0,36,1,15302.0,0,805,1,1,2,0,5.0
765,0,0,2,31,0,1386.0,0,806,2,0,5,1,3.0
766,0,0,2,1,1,0.0,1,806,2,0,6,1,3.0
767,0,0,2,31,0,980.0,0,808,1,1,4,1,7.0
768,2,0,2,10,1,0.0,1,809,4,0,5,1,11.0
769,2,0,2,28,0,1270.0,0,809,4,0,5,1,11.0
770,2,0,2,42,0,1191.0,0,809,4,0,5,1,11.0
771,2,0,2,0,1,0.0,1,809,4,0,5,1,11.0
772,2,0,1,41,0,2042.0,0,811,3,0,5,1,7.0
773,2,1,2,0,1,0.0,1,811,3,0,5,1,7.0
774,2,0,2,0,1,0.0,1,811,3,0,5,1,7.0
775,2,1,2,59,1,0.0,1,813,1,1,5,0,7.0
776,0,0,2,13,0,33.0,0,815,1,1,4,1,9.0
777,1,0,0,24,0,5336.0,0,816,1,1,4,1,3.0
778,0,1,2,20,0,0.0,1,817,1,1,6,0,6.0
779,1,0,2,71,1,0.0,1,818,1,1,1,1,5.0
780,0,1,1,23,1,0.0,1,819,1,1,6,1,13.0
781,0,0,0,15,1,776.0,0,820,2,0,5,1,11.0
782,0,0,2,18,0,751.0,0,820,2,0,6,1,11.0
783,0,0,2,19,1,732.0,0,822,1,1,5,1,4.0
784,0,1,0,4,1,0.0,1,823,2,0,6,1,7.0
785,0,0,0,42,1,739.0,0,823,2,0,7,1,7.0
786,2,0,2,51,0,1213.0,0,824,1,1,5,1,6.0
787,0,1,2,13,1,0.0,1,825,1,1,6,0,10.0
788,0,0,2,27,1,827.0,0,826,1,1,7,1,8.0
789,0,0,2,42,0,867.0,0,828,2,0,5,1,11.0
790,0,0,2,41,1,359.0,0,828,2,0,5,1,11.0
791,0,0,1,21,1,2712.0,0,829,1,1,5,0,4.0
792,0,0,2,31,1,814.0,0,830,1,1,5,0,7.0
793,1,1,0,36,1,0.0,1,833,1,1,7,1,2.0
794,0,0,2,31,0,865.0,0,834,1,1,5,0,8.0
795,0,0,0,14,0,676.0,0,835,1,1,6,1,8.0
796,2,0,1,32,0,1266.0,0,836,1,1,5,1,6.0
797,1,0,2,32,0,5331.0,0,839,1,1,1,1,4.0
798,0,1,2,27,0,1776.0,0,840,1,1,6,0,14.0
799,1,0,0,57,0,7173.0,0,845,1,1,1,1,6.0
800,0,1,2,13,0,0.0,1,846,1,1,6,1,8.0
801,2,1,2,30,1,0.0,1,848,2,0,5,0,2.0
802,2,1,2,14,1,0.0,1,848,2,0,5,0,2.0
803,1,0,2,27,1,0.0,1,849,2,0,1,1,3.0
804,1,1,0,32,1,0.0,1,849,2,0,1,1,3.0
805,2,1,2,54,1,0.0,1,850,1,1,4,1,8.0
806,0,0,0,23,0,627.0,0,851,1,1,5,0,2.0
807,0,1,0,38,1,0.0,1,853,1,1,0,1,1.0
808,0,1,2,32,1,0.0,1,859,1,1,6,1,8.0
809,0,0,2,24,0,788.0,0,860,1,1,4,0,1.0
810,0,1,2,36,0,0.0,1,863,3,0,6,1,4.0
811,0,0,2,11,0,0.0,1,863,3,0,6,1,4.0
812,0,1,2,6,0,0.0,1,863,3,0,6,1,4.0
813,1,1,0,36,1,0.0,1,865,2,0,1,1,1.0
814,1,1,0,22,1,0.0,1,865,2,0,1,1,4.0
815,0,0,2,28,0,872.0,0,867,1,1,5,1,7.0
816,0,1,2,37,1,0.0,1,868,1,1,6,1,4.0
817,0,0,2,55,0,724.0,0,869,1,1,5,1,8.0
818,0,0,1,28,0,677.0,0,870,1,1,6,0,9.0
819,1,0,2,20,1,5033.0,0,871,1,1,0,1,4.0
820,0,0,2,16,0,2653.0,0,873,1,1,5,0,9.0
821,0,0,2,19,0,702.0,0,874,1,1,5,1,16.0
822,0,0,2,38,0,0.0,1,875,1,1,6,1,1.0
823,0,0,2,35,0,747.0,0,876,1,1,5,1,6.0
824,1,1,0,33,1,0.0,1,877,1,1,2,0,7.0
825,2,0,1,37,0,831.0,0,878,1,1,3,1,9.0
826,0,0,2,46,0,788.0,0,879,1,1,7,1,3.0
827,1,0,2,41,0,3163.0,0,881,1,1,3,1,9.0
828,0,0,2,13,0,908.0,0,883,1,1,6,0,7.0
829,0,1,2,31,0,0.0,1,885,2,0,6,1,7.0
830,0,1,0,52,1,0.0,1,885,2,0,6,1,7.0
831,1,0,2,48,0,0.0,1,889,2,0,2,0,7.0
832,1,0,0,27,1,12867.0,0,889,2,0,2,0,7.0
833,2,0,2,16,0,519.0,0,890,1,1,5,0,1.0
834,0,1,0,32,1,0.0,1,893,1,1,6,0,13.0
835,0,1,2,25,0,0.0,1,898,1,1,6,1,14.0
836,0,0,2,26,1,717.0,0,899,2,0,5,0,10.0
837,0,1,2,44,0,0.0,1,899,2,0,6,0,10.0
838,2,0,2,32,1,2599.0,0,901,1,1,5,1,5.0
839,0,0,2,18,1,737.0,0,902,1,1,5,0,10.0
840,0,1,0,23,0,0.0,1,903,1,1,6,1,5.0
841,1,0,2,44,0,3983.0,0,904,1,1,2,0,5.0
842,2,0,1,29,0,879.0,0,905,1,1,3,0,4.0
843,0,0,0,19,1,857.0,0,906,1,1,5,1,10.0
844,1,0,0,41,0,14811.0,0,907,2,0,1,0,8.0
845,1,0,2,28,0,2515.0,0,907,2,0,1,0,8.0
846,0,1,2,19,1,0.0,1,910,1,1,6,1,4.0
847,2,0,2,32,0,2632.0,0,911,2,0,5,0,4.0
848,0,0,2,74,1,1427.0,0,911,2,0,5,0,4.0
849,1,0,2,31,1,8280.0,0,912,1,1,1,1,5.0
850,1,0,0,38,0,6113.0,0,913,1,1,4,0,4.0
851,0,0,2,20,0,704.0,0,915,1,1,6,1,6.0
852,0,0,2,24,0,1602.0,0,918,1,1,4,1,3.0
853,0,0,1,26,0,1370.0,0,919,1,1,5,0,10.0
854,0,1,1,44,0,0.0,1,921,1,1,6,1,6.0
855,1,1,0,33,1,0.0,1,922,2,0,1,0,4.0
856,1,0,0,31,0,2490.0,0,922,2,0,1,0,4.0
857,1,0,0,28,1,10235.0,0,923,2,0,2,1,5.0
858,1,1,2,22,1,0.0,1,923,2,0,1,1,5.0
